id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energía_activa_kWh,energía_reactiva_kVArh,potencia_máxima_kW,día_de_demanda_máxima_kW,fecha_de_demanda_máxima,promedio_diario_en_horas
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,609.0,1714.0,8240.0,jueves,2020-03-12 00:15:00,457.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,4553.0,6290.0,61340.0,jueves,2020-03-05 21:45:00,507.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,58679.0,20082.0,327010.0,jueves,2020-03-05 19:00:00,708.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,961008.0,333479.0,162105.0,lunes,2020-03-09 14:15:00,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,7576.0,4650.0,2842396.0,viernes,2020-03-06 15:45:00,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,14733.0,8124.0,112820.0,jueves,2020-03-05 15:30:00,504.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,6799.0,3093.0,24240.0,jueves,2020-03-05 22:00:00,1318.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,13572.0,4807.0,43840.0,lunes,2020-03-30 20:45:00,1335.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,3,14852.0,6836.0,91620.0,domingo,2020-03-22 19:00:00,712.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,3,1244.0,5686.0,40390.0,sábado,2020-03-14 19:30:00,1807.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,3,13266.0,7187.0,100160.0,martes,2020-03-03 18:30:00,525.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,3,2942.0,9870.0,26140.0,miércoles,2020-03-04 19:30:00,434.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,3,8776.0,3744.0,59970.0,domingo,2020-03-08 20:15:00,7.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,3,2806.0,4530.0,28530.0,viernes,2020-03-20 20:45:00,345.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,3,494.0,1463.0,40420.0,sábado,2020-03-28 18:45:00,445.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,3,4852.0,2804.0,3380.0,sábado,2020-03-28 19:45:00,526.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,3,6597.0,4069.0,44450.0,miércoles,2020-03-18 20:15:00,548.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,3,5044.0,1744.0,7590.0,martes,2020-03-03 19:00:00,235.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,3,366149.0,16648.0,10956.0,lunes,2020-03-16 21:00:00,155.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,3,194503.0,82121.0,596990.0,sábado,2020-03-14 19:30:00,1509.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,3,47621.0,13704.0,124780.0,viernes,2020-03-27 19:30:00,1802.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,3,59308.0,17523.0,125444.0,miércoles,2020-03-04 19:00:00,2346.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,3,61366.0,25605.0,1400.0,lunes,2020-03-16 19:30:00,2339.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,3,133948.0,64294.0,365640.0,sábado,2020-03-14 19:00:00,2057.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,3,189549.0,85173.0,434540.0,jueves,2020-03-05 19:45:00,2018.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,94386.0,35707.0,231570.0,miércoles,2020-03-25 18:45:00,1739.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,14449.0,5728.0,7680.0,lunes,2020-03-09 19:30:00,817.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,11222.0,3813.0,640.0,viernes,2020-03-20 20:15:00,638.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,3,5881.0,1594.0,480.0,sábado,2020-03-28 20:15:00,44.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,3,44989.0,21785.0,178460.0,martes,2020-03-03 19:15:00,1151.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,3,5456.0,2011.0,760.0,viernes,2020-03-27 20:00:00,357.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,3,620.0,280.0,4760.0,domingo,2020-03-29 18:45:00,33.0
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,3,24153.0,80172.0,493860.0,sábado,2020-03-07 19:15:00,2354.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,3,1588.0,3610.0,51360.0,domingo,2020-03-01 20:15:00,112.0
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,3,10875.0,3018.0,7920.0,jueves,2020-03-12 19:15:00,536.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,3,1626.0,6912.0,7990.0,sábado,2020-03-14 19:45:00,813.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,3,8934.0,4029.0,69260.0,jueves,2020-03-26 20:00:00,503.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,3,271414.0,98644.0,7920.0,jueves,2020-03-05 20:15:00,1546.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,3,43377.0,15928.0,174590.0,miércoles,2020-03-11 19:00:00,1052.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,3,7576.0,577847.0,310992.0,miércoles,2020-03-04 18:15:00,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,3,83195.0,2935.0,208120.0,miércoles,2020-03-11 18:45:00,1844.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,3,28515.0,12349.0,229680.0,lunes,2020-03-30 18:45:00,547.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,3,91439.0,33165.0,17760.0,martes,2020-03-03 19:15:00,2336.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,3,140126.0,57139.0,291280.0,miércoles,2020-03-04 19:15:00,234.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,3,18583.0,9308.0,10560.0,martes,2020-03-31 20:15:00,647.0
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,3,3975.0,2723.0,21630.0,martes,2020-03-31 18:45:00,655.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,3,16234.0,3888.0,960.0,sábado,2020-03-28 19:45:00,642.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,3,5352.0,1313.0,67070.0,martes,2020-03-10 20:00:00,313.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,3,6246.0,2414.0,34080.0,jueves,2020-03-19 19:15:00,742.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,3,346.0,2044.0,36960.0,martes,2020-03-10 18:30:00,504.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,3,5653.0,1305.0,3510.0,viernes,2020-03-27 17:45:00,711.0
