id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energía_activa_kWh,energía_reactiva_kVArh,potencia_máxima_kW,día_de_demanda_máxima_kW,fecha_de_demanda_máxima,promedio_diario_en_horas
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,1,,,7768.76,lunes,2020-01-27 14:15:00,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,1,103.897,36.304,227.04,miércoles,2020-01-22 19:15:00,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,1,22.864,9.277,88.96,jueves,2020-01-30 19:30:00,1019.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,1,5.617,1.381,53.66,jueves,2020-01-23 19:45:00,413.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,1,2.217,539.0,39.07,miércoles,2020-01-29 19:45:00,317.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,1,64.137,28.058,324.19,jueves,2020-01-23 21:45:00,811.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,1,982.117,337.077,1671.09,viernes,2020-01-03 19:30:00,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,1,,,28619.27,viernes,2020-01-03 15:45:00,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,1,16.797,8.887,135.85,sábado,2020-01-04 15:30:00,526.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,1,10.188,4.396,31.44,sábado,2020-01-04 21:45:00,146.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,1,13.187,4.523,50.18,sábado,2020-01-11 22:15:00,1223.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,1,15.966,7.544,87.13,sábado,2020-01-25 18:45:00,806.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,1,12.554,6.147,39.26,viernes,2020-01-03 19:30:00,1826.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,1,13.1,7.33,107.65,jueves,2020-01-30 19:00:00,556.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2020,1,2.09,537.0,45.25,sábado,2020-01-04 18:45:00,147.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,1,2.545,788.0,26.94,viernes,2020-01-10 18:45:00,354.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2020,1,4.271,2.127,32.0,viernes,2020-01-31 20:45:00,556.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2020,1,6.552,1.861,60.74,lunes,2020-01-27 19:15:00,439.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,1,5.843,2.375,57.31,martes,2020-01-21 19:15:00,502.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,1,3.53,625.0,30.06,miércoles,2020-01-15 18:45:00,503.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,1,2.093,617.0,39.23,domingo,2020-01-19 19:30:00,205.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,1,5.137,3.129,34.04,sábado,2020-01-18 19:45:00,546.0
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2020,1,9.464,1.581,51.77,miércoles,2020-01-29 19:45:00,65.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,1,30.165,10.63,168.08,domingo,2020-01-19 19:15:00,705.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,1,6.346,3.46,45.53,sábado,2020-01-25 20:30:00,546.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,1,12.368,4.382,75.2,martes,2020-01-28 19:30:00,636.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2020,1,2.41,671.0,24.31,martes,2020-01-28 19:30:00,401.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,1,418.615,191.068,941.6,viernes,2020-01-17 20:45:00,1923.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,1,296.137,107.67,833.89,viernes,2020-01-03 18:30:00,1823.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,1,32.654,8.739,143.18,martes,2020-01-21 19:15:00,1254.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,1,611.938,224.941,1191.96,viernes,2020-01-17 20:15:00,2356.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,1,150.66,70.006,312.05,viernes,2020-01-31 19:15:00,2352.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,1,57.963,25.684,152.14,sábado,2020-01-04 19:15:00,2058.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,1,186.716,83.63,533.81,viernes,2020-01-17 19:30:00,2054.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,1,79.288,28.402,242.36,sábado,2020-01-18 19:45:00,1456.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,1,13.519,5.124,83.2,domingo,2020-01-19 19:15:00,742.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,1,4.355,1.136,45.6,viernes,2020-01-31 20:45:00,335.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,1,70.549,36.589,186.25,lunes,2020-01-27 19:45:00,1712.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,1,7.336,2.747,84.0,viernes,2020-01-31 19:45:00,44.0
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2020,1,10.287,4.875,51.2,lunes,2020-01-20 18:30:00,805.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,1,5.875,1.484,11.21,lunes,2020-01-20 00:00:00,1912.0
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,1,198.811,62.901,482.24,lunes,2020-01-13 19:15:00,1934.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,1,4.956,1.1,70.49,miércoles,2020-01-22 19:45:00,336.0
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,1,10.872,3.028,74.8,miércoles,2020-01-29 20:15:00,542.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,1,16.481,6.458,89.87,sábado,2020-01-11 19:30:00,741.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,1,9.739,4.014,69.78,miércoles,2020-01-08 19:15:00,54.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,1,257.893,93.064,779.24,sábado,2020-01-18 19:00:00,1543.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,1,39.131,13.849,154.14,miércoles,2020-01-22 19:00:00,1108.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,1,,551.952,3193.52,martes,2020-01-28 14:30:00,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,1,78.171,27.605,201.08,miércoles,2020-01-29 19:15:00,1736.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,1,15.66,7.303,213.98,miércoles,2020-01-08 18:30:00,351.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,1,95.888,36.336,188.48,sábado,2020-01-18 19:15:00,2336.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,1,133.744,56.337,288.64,viernes,2020-01-31 18:45:00,2337.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,1,16.316,7.561,105.6,viernes,2020-01-24 20:30:00,559.0
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,1,5.358,1.798,35.28,sábado,2020-01-04 20:15:00,615.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,1,13.262,3.324,96.0,jueves,2020-01-30 20:00:00,54.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,1,5.064,1.18,70.34,martes,2020-01-21 20:15:00,253.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,1,4.676,1.44,31.96,lunes,2020-01-06 18:45:00,608.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,1,4.243,2.448,37.7,martes,2020-01-14 19:30:00,556.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,1,4.497,805.0,35.42,domingo,2020-01-19 19:00:00,534.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,1,3.143,624.0,21.84,miércoles,2020-01-29 18:00:00,533.0
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,1,5.32,1.723,44.57,sábado,2020-01-11 19:00:00,43.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,1,6.548,1.273,57.6,viernes,2020-01-24 19:00:00,437.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,1,3.35,902.0,145.55,lunes,2020-01-13 19:15:00,55.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,1,16.992,9.518,88.0,sábado,2020-01-18 19:30:00,836.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,1,2.339,798.0,20.8,martes,2020-01-07 19:45:00,447.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,1,19.09,9.321,153.6,martes,2020-01-14 19:15:00,554.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,1,1.25,328.0,31.81,martes,2020-01-14 19:30:00,133.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2020,1,1.487,388.0,28.1,lunes,2020-01-20 20:15:00,219.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,1,4.466,5.06,28.35,martes,2020-01-21 18:30:00,549.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,1,2.126,1.005,37.76,jueves,2020-01-02 19:30:00,215.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,1,3.942,1.771,28.8,domingo,2020-01-26 20:30:00,615.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,1,934.496,349.113,2149.84,martes,2020-01-28 19:30:00,2357.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,1,43.466,13.886,254.14,sábado,2020-01-18 19:30:00,629.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,1,6.56,2.113,36.58,viernes,2020-01-10 21:15:00,7.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,1,26.507,9.259,97.68,viernes,2020-01-24 18:45:00,1224.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,1,,394.71,2633.77,viernes,2020-01-31 23:45:00,2358.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,1,26.536,9.37,97.24,miércoles,2020-01-29 18:15:00,1117.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,1,269.226,118.7,579.92,martes,2020-01-28 18:15:00,2149.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,1,351.44,182.493,705.25,jueves,2020-01-30 19:45:00,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,1,26.425,11.216,129.36,lunes,2020-01-20 18:30:00,843.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,1,,785.884,4320.8,martes,2020-01-28 14:15:00,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,1,130.724,68.54,323.52,jueves,2020-01-23 19:15:00,18.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,2,,,7347.36,miércoles,2020-02-05 14:30:00,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,2,99.758,35.858,221.41,martes,2020-02-04 19:00:00,2358.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,2,22.87,8.922,90.62,domingo,2020-02-23 19:00:00,1024.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,2,5.609,1.448,52.93,viernes,2020-02-28 19:45:00,437.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,2,5.178,717.0,43.14,viernes,2020-02-07 18:45:00,54.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,2,93.76,39.361,323.49,viernes,2020-02-28 19:00:00,1149.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,2,938.09,321.284,1610.85,martes,2020-02-18 21:30:00,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,2,,,28217.6,miércoles,2020-02-12 16:00:00,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,2,15.514,8.486,114.57,domingo,2020-02-16 14:15:00,537.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,2,6.477,2.892,25.54,viernes,2020-02-14 22:00:00,1049.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,2,12.675,4.372,45.06,viernes,2020-02-07 20:15:00,1326.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,2,15.525,7.062,90.37,sábado,2020-02-01 18:45:00,81.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,2,12.257,5.917,40.15,sábado,2020-02-15 19:15:00,181.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,2,1.604,633.0,40.72,viernes,2020-02-21 19:15:00,149.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,2,13.909,7.296,110.27,jueves,2020-02-27 19:00:00,548.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2020,2,6.035,1.889,43.65,martes,2020-02-04 19:30:00,547.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,2,2.834,905.0,26.34,viernes,2020-02-14 18:30:00,435.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2020,2,3.995,2.058,44.0,miércoles,2020-02-12 19:15:00,525.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2020,2,6.033,1.79,61.5,sábado,2020-02-15 18:45:00,408.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,2,7.099,2.93,55.33,domingo,2020-02-09 19:45:00,559.0
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,2,2.019,364.0,26.64,sábado,2020-02-01 19:15:00,312.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,2,2.489,695.0,40.03,viernes,2020-02-21 19:30:00,23.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,2,4.501,2.754,34.88,sábado,2020-02-01 19:30:00,512.0
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2020,2,7.857,1.301,52.3,martes,2020-02-11 19:30:00,602.0
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,2,25.416,8.46,174.06,viernes,2020-02-14 19:45:00,558.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,2,1.747,1.028,46.75,jueves,2020-02-13 19:15:00,139.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,2,2.42,955.0,76.22,miércoles,2020-02-12 20:15:00,129.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2020,2,1.737,424.0,27.48,jueves,2020-02-27 19:15:00,229.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,2,388.026,175.431,965.36,miércoles,2020-02-19 20:30:00,1847.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,2,234.42,96.512,570.24,martes,2020-02-04 21:45:00,1836.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,2,36.727,9.888,143.18,domingo,2020-02-23 19:30:00,1504.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,2,605.709,189.638,1246.96,miércoles,2020-02-19 19:30:00,2352.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,2,57.082,24.304,138.34,viernes,2020-02-14 19:30:00,2336.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,2,140.237,65.924,327.1,miércoles,2020-02-19 19:15:00,2342.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,2,160.302,71.59,481.54,viernes,2020-02-07 19:30:00,1735.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,2,89.554,33.314,220.95,jueves,2020-02-13 20:30:00,1814.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,2,13.764,5.166,83.2,domingo,2020-02-16 19:30:00,742.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,2,8.794,4.993,60.8,sábado,2020-02-29 21:15:00,541.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,2,5.456,1.481,57.6,viernes,2020-02-21 20:00:00,445.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,2,63.323,31.591,182.16,jueves,2020-02-06 20:00:00,1637.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,2,5.435,1.94,68.0,miércoles,2020-02-19 22:00:00,438.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA,2025,12,,984.377,85772002.0,miércoles,2025-12-10 14:30:00,2.4
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,2,2.394,800.0,11.21,jueves,2020-02-27 18:30:00,1138.0
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,2,186.164,60.988,527.3,martes,2020-02-18 20:15:00,19.0
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,2,11.522,3.225,79.2,martes,2020-02-18 20:00:00,615.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,2,16.006,6.578,81.56,domingo,2020-02-16 20:00:00,817.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,2,5.694,1.292,59.74,sábado,2020-02-01 21:30:00,406.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,2,8.792,3.817,67.06,jueves,2020-02-20 20:00:00,52.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,2,254.854,93.09,787.6,sábado,2020-02-15 19:15:00,1556.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,2,35.493,12.294,171.93,sábado,2020-02-22 18:45:00,934.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,2,,565.034,3199.68,lunes,2020-02-17 14:45:00,2356.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,2,78.132,28.048,212.08,viernes,2020-02-28 18:30:00,1828.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,2,28.11,12.702,223.44,martes,2020-02-25 18:45:00,611.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,2,88.621,32.499,186.75,domingo,2020-02-09 18:30:00,2334.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,2,135.154,54.443,311.52,viernes,2020-02-28 18:45:00,2301.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,2,19.205,8.765,105.6,sábado,2020-02-29 21:00:00,722.0
